Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1741632532.658281,-11290.648435431533,-784.3003611922695,-1638.405220318463,-3318.94347893518,-6963.395412372996,-6804.027474406657,3687.523745003193,-566.9296463644083
1741632532.6583028,-11214.227821138838,-801.2429834893923,-1696.5868111356274,-3350.0124037280566,-6966.524656596739,-6793.030416134646,3658.891160355945,-616.3940568440029
1741632532.6583183,-11248.157769221994,-820.7337046544201,-1750.5886257396492,-3401.734340397637,-7011.943401329923,-6848.887425528458,3609.314991154074,-653.1850282174383
1741632532.658334,-11338.078837165694,-807.0097335588615,-1704.9016600730015,-3371.157153982777,-7043.749933689825,-6869.339271705065,3620.33440117054,-608.3697805845476
1741632532.6583488,-11315.28005782128,-792.5258031518225,-1639.5228075412283,-3310.4721677866182,-6991.67036910896,-6825.440445594842,3672.34691051804,-568.2260475428161
1741632532.6583765,-11226.945963733908,-798.1137392656493,-1667.7754125327365,-3311.343885820376,-6961.786086772214,-6786.369596286964,3667.1613058044086,-591.5165652652461
1741632532.658393,-11225.426045110948,-810.7424748828978,-1719.787921880236,-3348.648947316283,-6981.433270148429,-6791.48814576723,3630.660907108892,-621.0208679462514
1741632532.6584082,-11314.877726421086,-807.3226579812358,-1706.3098199736858,-3373.057052261478,-7018.62657292206,-6861.672623356894,3623.865976794479,-622.9431179694078
1741632532.6584313,-11319.146909612047,-786.3120181932471,-1649.6481477794823,-3331.549862807973,-7001.616895391571,-6855.525893631684,3665.529628459171,-593.3717600550366
1741632532.6584532,-11224.88960324402,-784.9038582925629,-1656.308967627164,-3306.582964251395,-6960.690851293904,-6798.81951794857,3675.297340786141,-600.0772833916287
1741632532.6584685,-11211.590315293111,-806.0039050583727,-1727.432218483951,-3357.4778863761294,-6988.518773140761,-6805.390930818431,3621.2284709487526,-641.8750455230529
1741632532.6584828,-11287.452135974425,-793.3975211855795,-1709.14849151951,-3366.932674280724,-7015.229107764853,-6847.412210394408,3616.0652179795766,-622.4290278469358
1741632532.658498,-11311.122633352594,-767.156573195049,-1637.8911301959909,-3324.956098193657,-6995.313703455175,-6844.953518504324,3661.3945557349393,-576.4961929912797
1741632532.6585133,-11238.546519106212,-784.8368030591969,-1660.3769851180298,-3319.1222928908223,-6975.510057867773,-6823.9205269718805,3654.9349015873554,-616.1705393994498
1741632532.6585283,-11213.55726880518,-811.3012684942804,-1746.364146037596,-3364.049299245989,-7011.429311207451,-6833.062390454101,3599.480223593738,-663.355071944603
1741632532.6585429,-11283.384118483558,-813.0223528173391,-1740.7315064348588,-3395.431148461241,-7045.739238946348,-6867.5287804041845,3588.550220555094,-648.8934932820193
1741632532.658558,-11319.660999734522,-775.4490703879679,-1655.1913804043986,-3349.7665345390483,-7022.448721223917,-6864.377184435986,3649.212855006797,-584.4981175062796
1741632532.658573,-11255.310327447693,-778.3771489116132,-1646.9435867003904,-3325.6713540162277,-6987.602351618094,-6820.590117048039,3669.642349438948,-573.9033906344641
1741632532.658594,-11201.912009943964,-799.8124718442526,-1715.4069799669958,-3364.831610301925,-6994.844316821614,-6816.879727468458,3628.939822785833,-618.875100478542
1741632532.658609,-11264.362783952092,-813.5364429398112,-1748.5769687386714,-3408.7304364121483,-7042.699401700426,-6879.017577054212,3584.593961786504,-647.8876647815305
1741632532.658624,-11323.99723815885,-781.1040617351606,-1678.4818981268286,-3364.183409712721,-7037.983183620356,-6889.455841714841,3625.922337284367,-600.7478357252879
1741632532.6586387,-11280.679557404466,-783.5404018807891,-1652.5538745586723,-3340.445857101185,-7007.182479760943,-6857.2022744658325,3648.229378250764,-610.4708445633465
1741632532.658662,-11220.195736908405,-803.7240271239314,-1694.8657268125687,-3330.99106919659,-6999.761700601781,-6823.674657782872,3617.719247069269,-651.1510194720054
1741632532.6586769,-11254.639775114034,-814.3187539957469,-1710.6684101424707,-3347.620767071339,-7016.81608162118,-6839.969079490791,3591.433595589828,-646.6583188364887
1741632532.6586916,-11327.461758549423,-785.6414658595879,-1660.9804822183232,-3356.80733404247,-7032.10467482861,-6885.41017596843,3621.6755058378585,-599.4514345468801
1741632532.6587064,-11299.94676112494,-777.4607273889455,-1635.6783074949155,-3335.0814384319115,-7012.233974007842,-6867.841704826558,3657.930035344367,-565.9685213528302
1741632532.658726,-11222.31915263166,-786.8261083157192,-1682.6169708510604,-3343.8880257473024,-6990.7986510752025,-6819.941916458835,3646.105962527509,-594.4222920444361
1741632532.6587472,-11242.74864706381,-811.9718208279396,-1739.5692157231829,-3397.934543840235,-7031.232956794854,-6852.284890685665,3591.0759676785437,-638.4552286213909
1741632532.6587625,-11324.086645136673,-798.6948846214873,-1694.5751541346497,-3380.544886654006,-7055.372840806585,-6894.529687706196,3606.923354497356,-609.8673474630532
1741632532.6587772,-11312.039054875262,-784.0768437477165,-1635.3206795836306,-3329.940537207191,-7022.336962501641,-6867.618187382006,3651.403325963417,-577.7031871918664
1741632532.658792,-11230.745760291313,-799.9018788220739,-1674.95032250289,-3337.1154471773443,-7000.387549446529,-6827.139178173445,3633.5889856325375,-607.0286759172292
1741632532.658826,-11234.858481271089,-831.9542803709842,-1749.046355372233,-3398.6274479183494,-7033.088151584644,-6864.176018735889,3575.6979674932923,-657.7447840863209
1741632532.658841,-11312.173165341994,-814.8775476071296,-1724.2582707712977,-3408.842195134425,-7059.932596675468,-6916.903783905957,3582.045862918599,-639.7963332887093
1741632532.6588557,-11321.24797359085,-791.8776025626186,-1661.2039996628762,-3361.4117934002634,-7038.765494676291,-6898.240077285776,3631.309107698096,-589.97429489783
1741632532.65887,-11241.943984263418,-798.3372567102024,-1675.017377736256,-3351.018232228545,-7007.495404183317,-6854.296547686643,3634.2595379661966,-606.2463648612935
1741632532.6588848,-11203.87896345603,-802.2935154787917,-1727.2757562727638,-3369.838401059914,-7005.059064037689,-6831.654230553417,3609.158528942887,-629.1569029279832
1741632532.6588998,-11275.80687711321,-795.2750677198253,-1722.492482959328,-3394.224154260654,-7035.457436496907,-6875.195428752355,3596.798014259102,-632.6884785519217
1741632532.6589146,-11314.05071187624,-778.8241838007193,-1662.500400841284,-3358.8413427879027,-7031.679991683959,-6884.471402701307,3627.19638671832,-602.0218851592405
1741632532.658929,-11234.634963826533,-785.2391344593924,-1653.7385170148036,-3317.0435806564788,-6988.518773140761,-6830.223718908277,3644.206064248808,-598.199736857383
1741632532.658944,-11195.586466263112,-809.9825155714174,-1728.81802664018,-3369.6595871042714,-7005.059064037689,-6833.643535809939,3602.0059707171886,-645.0936967246172
1741632532.658959,-11257.903129804508,-806.8309196032191,-1740.396230268029,-3409.1998230457098,-7036.82089290868,-6885.812507368625,3583.409319330373,-643.0596879791842
1741632532.6589737,-11306.205249572427,-777.0807477332054,-1670.502325356284,-3365.1445347243,-7029.91420387199,-6895.468460973319,3633.790151332635,-590.3095710646595
1741632532.658988,-11244.98382150934,-775.8961052770741,-1652.4868193253064,-3325.17961563821,-6993.458508665384,-6839.052657968124,3658.175904533375,-587.7167687078439
1741632532.6590116,-11191.987835405807,-798.314904965747,-1723.2300905263533,-3367.200895214188,-7000.566363402172,-6830.558995075106,3619.417979647873,-634.2531006637932
1741632532.659033,-11239.641754584522,-802.4723294344342,-1743.681936702959,-3405.57884044395,-7028.997782349323,-6875.351890963542,3591.56770605656,-656.8954177970193
1741632532.659048,-11307.926333895486,-780.3888059125908,-1684.338055174119,-3383.361206455375,-7032.395247506529,-6900.899934875958,3623.173072716365,-614.8294347321314
1741632532.6590636,-11264.966281052386,-775.8066982992528,-1642.3614790870524,-3321.491577803085,-6997.235953478331,-6845.73582956026,3655.918378343389,-573.456355745358
1741632532.6590784,-11192.45722203937,-785.2167827149372,-1681.3876249060186,-3335.3720111098305,-6975.152429956488,-6808.922506442369,3639.556901402104,-616.8187399886536
1741632532.6590967,-11238.837091784131,-817.0009633303838,-1744.5313029922609,-3397.5769159289503,-7027.701381170915,-6871.060356028123,3584.728072253236,-657.0742317526617
1741632532.6591132,-11318.722226467398,-796.5714688982331,-1704.879308328546,-3392.7936426155143,-7044.487541256851,-6906.800795412159,3608.420921375862,-602.5136235372572
1741632532.659128,-11289.173220297484,-781.05935824625,-1654.5208280707393,-3354.482752619118,-7009.998799562311,-6872.848495584548,3652.67737539737,-569.3436347655816
1741632532.6591425,-11206.248248368294,-792.4587479184567,-1678.9736365048452,-3344.647985058783,-6984.473107394351,-6824.814596750092,3648.207026506308,-594.2434780887936
1741632532.6591573,-11221.55919332018,-814.4752162069341,-1741.3126517906967,-3408.775139901059,-7019.274773511264,-6860.219759967299,3602.117729439465,-637.4941036098128
1741632532.6591716,-11302.76308092631,-795.5656403977442,-1695.759796590781,-3375.068709262456,-7028.841320138135,-6884.225533512299,3621.04965699311,-590.9130681649528
1741632532.6591864,-11306.317008294704,-781.3946344130796,-1633.6442987494827,-3331.840435485892,-7004.857898337591,-6866.388841436964,3664.434392980861,-559.9559020943525
1741632532.659201,-11227.12477768955,-794.4704049194343,-1666.7695840322476,-3338.121275677833,-6984.920142283457,-6833.1965009208325,3652.252692252719,-601.552498525679
1741632532.6592157,-11219.614591552569,-815.1234167961379,-1729.4885789738394,-3383.6294273888384,-7007.897735583513,-6855.280024442676,3602.631819561937,-652.6038828616003
1741632532.65923,-11292.928313365974,-795.5656403977442,-1696.1844797354318,-3382.7577093550813,-7029.266003282786,-6899.335312764087,3606.163395185876,-632.129684940539
1741632532.6592448,-11318.118729367105,-774.7114628209428,-1634.4489615498735,-3337.450723344174,-7020.906450856502,-6885.924266090902,3652.945596330833,-578.1502220809725
1741632532.659259,-11238.948850506407,-784.2109542144483,-1648.5752640456278,-3327.034810428001,-6987.781165573736,-6836.415152122397,3664.903779614423,-576.3844342690032
1741632532.659274,-11212.5961437936,-813.0447045617944,-1719.2291282688534,-3378.153249997288,-7003.405034947996,-6840.952556246824,3616.7804738021455,-627.2570046492821
1741632532.659289,-11280.388984726547,-808.1496725260822,-1712.2553839987977,-3400.3038287524973,-7027.589622448639,-6895.423757484407,3599.1002439379986,-631.906167495986
1741632532.6593032,-11331.418017318014,-793.1516519965711,-1662.4780490968287,-3375.068709262456,-7037.603203964616,-6921.910574663946,3631.890253053934,-591.9859518988076
1741632532.6593182,-11255.578548381156,-786.0214455153282,-1651.5703978026388,-3341.406982112763,-6996.833622078136,-6867.953463548835,3655.560750432104,-587.649713474478
1741632532.6593325,-11208.550478047193,-808.1943760149928,-1716.43516021194,-3359.0425084880007,-7008.143604772521,-6836.705724800316,3615.282906923641,-628.5087023387792
1741632532.6593554,-11264.18396999645,-809.6695911490431,-1733.981279609356,-3406.092930566422,-7039.793674921236,-6882.817373611614,3587.0750054210434,-638.8352082771312
1741632532.6593711,-11321.739711968865,-783.9203815365292,-1666.4566596098734,-3367.871447547847,-7037.826721409169,-6908.3877692684855,3628.3810291744503,-600.3008008361818
1741632532.659386,-11263.98280429635,-781.640503602088,-1635.9465284283792,-3320.0163626690346,-6990.664540608471,-6855.481190142774,3665.5519802036265,-573.6128179565452
1741632532.6594005,-11202.068472155152,-803.5675649127442,-1707.7626833632808,-3362.685842834216,-6988.630531863038,-6835.20815792181,3631.353811187007,-607.5651177841565
1741632532.659418,-11244.447379642414,-815.1010650516827,-1739.6809744454592,-3399.700331652204,-7022.828700879658,-6865.673585614394,3598.0720636930546,-629.872158750553
1741632532.659433,-11316.28588632177,-789.3071519502583,-1690.596543621605,-3384.322331466953,-7039.592509221138,-6900.0505685866565,3619.172110458864,-605.26288810526
1741632532.6594477,-11276.723298635878,-781.3275791797137,-1650.9221972134349,-3335.528473321018,-7004.232049492843,-6857.157570976922,3649.861055596001,-581.9947221272853
1741632532.6594622,-11204.750681489788,-802.1594050120599,-1705.1922327509203,-3352.3369851514085,-6994.285523210231,-6824.076989183068,3624.983564017244,-609.5097195517683
1741632532.6594772,-11225.761321277776,-816.4198179745458,-1755.595416497638,-3408.6633811787824,-7024.303916013708,-6867.148800748444,3586.3597495984736,-648.9158450264747
1741632532.6594915,-11290.961359853907,-778.6006663561662,-1691.3788546775406,-3375.448688918196,-7024.795654391725,-6888.561771936628,3622.6142791049815,-604.5029287937795
1741632532.659512,-11286.04397607374,-783.6745123475209,-1648.1952843898875,-3323.257365615054,-7005.349636715608,-6846.540492360651,3651.8503608525234,-572.808155156154
1741632532.6595457,-11199.095690142596,-793.285762463303,-1684.9639040188677,-3327.8841767173026,-6974.504229367284,-6802.462852294785,3643.423753192873,-595.6739897339332
1741632532.6595602,-11199.475669798336,-808.9990388153839,-1753.851980430124,-3383.2494477330983,-7003.941476814924,-6833.509425343207,3594.13815666892,-645.3395659136255
1741632532.6595747,-11274.5104759348,-791.6093816291549,-1732.43900924194,-3402.7625206425814,-7030.830625394658,-6885.633693412983,3596.954476470289,-631.0568012066843
1741632532.6595893,-11271.358879966603,-765.5248958498116,-1667.4177846214516,-3354.9521392526794,-7004.276752981753,-6872.557922906629,3641.210930491797,-583.3358267946037
1741632532.6596038,-11200.54855353219,-787.6531228605655,-1701.7500641048032,-3347.866636260347,-6986.931799284434,-6830.290774141643,3631.622032120471,-600.3455043250924
1741632532.6596184,-11184.16472484645,-808.9543353264733,-1754.656643230515,-3386.7810233570367,-6992.989122031823,-6830.871919497481,3600.351941627496,-645.2725106802596
1741632532.659633,-11254.975051280862,-793.0622450187499,-1743.681936702959,-3412.9549161142013,-7019.632401422549,-6882.07976604459,3593.5793630575376,-646.1442287140165
1741632532.6596477,-11280.23252251536,-766.8883522615853,-1676.984331248323,-3362.194104456199,-7007.316590227675,-6872.870847329003,3638.349907201518,-599.1608618689611
1741632532.6596625,-11210.22685888134,-778.7794803118087,-1679.823002794147,-3329.381743595808,-6979.3545579140855,-6820.657172281405,3647.514122428194,-599.0938066355952
1741632532.6596775,-11173.480590996813,-800.4606724334566,-1737.401096511018,-3368.2737789480425,-6981.589732359616,-6811.1576808879,3611.4160551328728,-646.9935950033182
1741632532.659701,-11241.429894140949,-799.8795270776185,-1751.9967856403334,-3409.468043979173,-7020.727636900859,-6866.321786203598,3585.979769942733,-652.1344962280389
1741632532.6597168,-11293.017720343796,-777.0807477332054,-1687.467299397862,-3377.259180219076,-7014.782072875747,-6875.3965944524525,3629.0962849970206,-599.1832136134165
1741632532.659732,-11227.258888156282,-779.5617913677444,-1661.47222059634,-3347.419601371241,-6969.989176987312,-6835.409323621908,3663.048584824632,-579.714844192844
1741632532.6597464,-11171.513637484746,-789.0165792723393,-1718.7820933797473,-3362.261159689565,-6969.3186246536525,-6801.054692394101,3644.273119482174,-595.9198589229416
1741632532.6597643,-11235.573737093657,-807.3673614701464,-1757.3835560540624,-3420.956840629201,-7017.061950810189,-6864.935978047369,3597.2897526371185,-629.067495950162
1741632532.6597788,-11285.820458629189,-763.8261632712082,-1670.2564561672757,-3369.391366170808,-7001.840412836124,-6862.298472201643,3648.587006162049,-561.1628962949391
1741632532.6597936,-11253.566891380178,-778.1089279781495,-1648.5752640456278,-3333.4497610866742,-6981.276807937242,-6834.582309077062,3662.3333290020623,-561.297006761671
1741632532.659808,-11196.614646508056,-802.4499776899788,-1712.1212735320655,-3356.874389275836,-6986.23889520632,-6822.266497882188,3626.369372173473,-614.6282690320336
1741632532.6598227,-11231.259850413782,-807.0767887922274,-1744.5313029922609,-3397.778081629048,-7019.654753167004,-6866.83587632607,3590.897153722901,-639.7069263108881
1741632532.6598375,-11310.519136252302,-782.8698495471299,-1700.3195524596636,-3400.4602909636847,-7041.090076099644,-6919.653048473961,3616.9369360133337,-600.1443386249946
1741632532.6598525,-11278.198513769928,-769.6152650851328,-1637.8687784515355,-3333.203891897666,-6993.838488321125,-6868.26638797121,3668.301244771629,-556.9831200817966
1741632532.6598668,-11221.73800727582,-803.187585257004,-1690.440081410418,-3352.716964807149,-6992.944418542912,-6830.938974730847,3636.829988578557,-598.6691234909443
1741632532.659881,-11242.279260430249,-823.9747076004396,-1740.753858179314,-3400.3038287524973,-7024.77330264727,-6870.389803694464,3596.373331114451,-634.8342460196312
1741632532.659896,-11316.017665388306,-797.219669487437,-1696.5868111356274,-3391.452537948196,-7041.53711098875,-6912.0311036147,3612.33247665554,-606.0004956722851
1741632532.6599104,-11313.938953153964,-784.9932652703841,-1639.433400563407,-3341.295223390487,-7018.268945010776,-6886.058376557634,3649.972814318277,-573.5681144676346
1741632532.659925,-11245.363801165082,-802.5840881567107,-1674.1903631914097,-3352.448743873685,-7002.890944825524,-6853.827161053081,3638.551072901616,-601.3736845700365
1741632532.6599464,-11248.13541747754,-820.3313732542246,-1726.8063696392023,-3393.598305415905,-7027.142587559532,-6869.383975193975,3600.374293371951,-639.3492983996032
1741632532.6599617,-11340.984563944883,-801.9805910564174,-1693.2340494673313,-3400.616753174872,-7052.936500660957,-6931.499473035273,3604.464662607272,-618.6068795450783
1741632532.659976,-11405.692864143,-792.3246374517248,-1619.1380165979883,-3350.906473506269,-7062.033660654267,-6948.196226143387,3638.551072901616,-562.7722218957213
1741632533.1390526,-11379.340157430192,-815.1457685405933,-1598.730873910293,-3312.684990487694,-7046.610956980105,-6918.423702528919,3650.419849207384,-556.0443468146738
1741632533.1394043,-11311.681426963976,-843.3760217876461,-1666.9707497323454,-3346.681993804216,-7047.415619780496,-6906.264353545232,3615.3946656459175,-602.7818444707209
1741632533.139428,-11353.6803547955,-832.088390837716,-1674.8162120361585,-3372.6323691168272,-7068.068631657199,-6936.75213298227,3603.4141306178726,-597.5068327792684
1741632533.1394498,-11381.664738853544,-808.5073004373671,-1616.7463799412706,-3325.8501679718697,-7053.182369849965,-6924.2351560872985,3638.618128134981,-552.2669020017269
1741632533.1394706,-11290.246104031336,-809.6248876601325,-1621.3284875546085,-3300.8162141819257,-7008.076549539155,-6857.045812254645,3651.380974218962,-552.1774950239056
1741632533.1394916,-11248.805969811196,-828.4897599804116,-1691.468261655362,-3348.8277612719253,-7015.743197887326,-6862.589044879562,3615.506424368194,-604.2347078603158
1741632533.1395123,-11316.218831088405,-833.0942193382049,-1710.5342996757388,-3391.184317014732,-7059.39615480854,-6918.870737418025,3587.499688565694,-623.6583737919776
1741632533.1395504,-11350.305241382748,-801.734721867409,-1645.2225023773317,-3356.248540431088,-7045.046334868233,-6921.441188030385,3632.203177476308,-571.2211812998273
1741632533.1395707,-11270.509513677302,-801.6676666340431,-1630.5597580146502,-3308.818138696926,-6996.498345911306,-6856.330556432075,3656.700689399325,-558.7042044048553
1741632533.1395926,-11215.479518828335,-818.0067918308725,-1700.1854419929318,-3344.4691711031405,-6999.716997112871,-6837.756256789716,3621.183767459842,-602.6924374928997
1741632533.139613,-11286.200438284926,-824.0864663227161,-1727.6333841840487,-3394.6935408942154,-7042.855863911613,-6902.062225587634,3588.371406599452,-628.0169639607625
1741632533.139634,-11363.805695033752,-796.34795145368,-1658.4770868393286,-3366.0833079914223,-7051.997727393834,-6929.979554412313,3625.8105785620905,-578.9548848813636
1741632533.139654,-11323.81842420321,-801.2429834893923,-1626.4246852904184,-3325.805464482959,-7021.889927612535,-6886.326597491097,3652.029174808166,-557.653672415456
1741632533.1396744,-11260.115952505585,-820.6219459321435,-1675.084432969622,-3346.1008484483777,-7010.803462362703,-6866.880579814981,3625.140026228432,-599.518489780246
1741632533.1396945,-11311.636723475069,-826.3663442571574,-1699.1125582590769,-3373.90641855078,-7042.118256344588,-6906.063187845134,3595.278095636141,-613.8236062316425
1741632533.1397152,-11408.151556033084,-809.1778527710263,-1630.5374062701949,-3350.861770017358,-7065.095849644644,-6959.685022793416,3623.038962249632,-583.3134750501484
1741632533.1397848,-11378.200218462973,-810.5189574383447,-1582.8834870914802,-3302.7608159495376,-7034.071628340677,-6922.648182230972,3657.77357313318,-565.0520998301625
1741632533.139806,-11294.314121522204,-830.7249344259423,-1641.4227058199294,-3312.305010831953,-7019.878270611557,-6885.611341668528,3635.9806222892553,-591.4718617763355
1741632533.1398268,-11313.201345586938,-839.9338531415289,-1691.9152965444682,-3371.291264449509,-7048.980241892367,-6918.937792651391,3604.732883540736,-602.8041962151761
1741632533.1398475,-11400.574314662734,-817.3585912416687,-1639.925138941424,-3349.52066535004,-7073.097774159643,-6954.052383190679,3615.931107512845,-572.584637711601
1741632533.1398675,-11378.624901607622,-807.3226579812358,-1588.4267197163963,-3302.6043537383503,-7044.956927890412,-6927.632621244505,3656.76774463269,-542.007451296741
1741632533.1398902,-11277.75147888082,-826.478102979434,-1635.6112522615497,-3316.5741940229173,-7013.1056920416,-6867.886408315469,3653.124410286476,-543.7955908531655
1741632533.1399112,-11277.729127136368,-848.9639579014729,-1710.3554857200963,-3381.841287832414,-7042.29707030023,-6887.734757391782,3602.832985262035,-590.2201640868383
1741632533.139932,-11361.592872332678,-826.0310680903278,-1680.7170725723593,-3389.262066991576,-7071.644910770048,-6942.429476073919,3605.0458079631103,-576.4067860134585
1741632533.1399543,-11357.837779264186,-799.2983817217805,-1608.69975193736,-3329.717019762638,-7035.099808585622,-6913.059283859645,3660.746355145736,-526.8082650671322
1741632533.1399765,-11248.202472710906,-807.0767887922274,-1634.918348183435,-3318.004705668057,-6992.787956331726,-6849.379163906475,3665.395517992439,-543.326204219604
1741632533.1399975,-11224.643734055013,-830.121437325649,-1711.428369453951,-3371.7606510830706,-7010.021151306767,-6857.984585521768,3617.2275086912528,-594.3552368110701
1741632533.140019,-11317.671694478,-833.5189024828557,-1712.3000874877082,-3401.667285164271,-7054.791695450747,-6924.033990387201,3595.456909591784,-598.5350130242125
1741632533.1400473,-11336.894194709565,-795.8785648201185,-1637.019412162234,-3345.586758325906,-7032.909337629001,-6913.886298404491,3649.369317217984,-549.5176374337242
1741632533.1400676,-11244.581490109143,-804.2381172464035,-1647.1224006560328,-3325.157263893755,-6990.3292644416415,-6850.1167714735,3661.3275005015735,-565.0744515746178
1741632533.1400876,-11199.498021542791,-821.2477947768921,-1724.1241603045655,-3375.7392615961157,-6999.426424434952,-6843.791227792648,3618.3227441695626,-619.0092109452738
1741632533.140108,-11280.90307484902,-823.795893644797,-1738.0492971002218,-3420.0180673620785,-7045.91805290199,-6912.209917570343,3592.439424090317,-636.5106268537792
1741632533.140128,-11339.62110753311,-798.0466840322833,-1664.4002991199852,-3362.4623253896625,-7044.845169168136,-6915.428568771908,3633.209005976797,-574.8645156460424
1741632533.140148,-11261.010022283795,-799.6113061441548,-1650.855141980069,-3330.767551752037,-6999.918162812968,-6859.526855889185,3653.280872497663,-565.9685213528302
1741632533.140168,-11209.31043735867,-831.2390245484144,-1734.696535431926,-3383.1376890108218,-7011.094035040622,-6857.783419821671,3610.2984679101073,-632.129684940539
1741632533.140188,-11270.241292743838,-827.3945245021015,-1755.081326375166,-3424.15314008631,-7047.415619780496,-6911.181737325399,3583.521078052649,-636.9800134873407
1741632533.1402082,-11348.405343104048,-799.2760299773253,-1689.6130668655717,-3400.907325852791,-7059.105582130621,-6946.877473220525,3615.2605551791858,-588.2085070858607
1741632533.14024,-11290.179048797972,-795.3868264421018,-1664.243836908798,-3362.551732367484,-7025.53326195875,-6904.2750482887095,3641.8367793365455,-582.9781988833188
1741632533.1402605,-11213.22199263835,-814.4081609735681,-1717.888023601535,-3371.1124504938666,-7013.5750786751605,-6860.666794856405,3618.926241269856,-617.8692719780531
1741632533.1402817,-11268.006118298306,-832.7812949158306,-1755.7071752199145,-3423.6166982193827,-7055.685765228959,-6909.617115213528,3579.475412306239,-631.1909116734162
1741632533.140302,-11359.827084520708,-808.3731899706353,-1692.183517477932,-3408.8198433899697,-7073.187181137465,-6956.801647758681,3607.213927175275,-581.9053151494641
1741632533.140324,-11322.209098602429,-795.7444543533867,-1634.4713132943289,-3353.074592718434,-7026.092055570132,-6913.752187937759,3653.347927731029,-550.1211345340174
1741632533.140344,-11226.856556756087,-804.6628003910542,-1673.9668457468565,-3353.7004415631823,-6994.129060999044,-6858.051640755134,3646.888273583445,-582.9558471388635
1741632533.140364,-11260.920615305977,-826.3886960016127,-1730.7402766633363,-3400.057959563489,-7037.692610942437,-6897.837745885581,3595.076929936043,-621.1549784129833
1741632533.1403844,-11370.041831736784,-817.7609226418642,-1693.122290745055,-3401.4437677197184,-7081.166753908009,-6958.500380337284,3600.1731276718533,-598.8255857021315
1741632533.1404047,-11358.038944964284,-806.5403469253,-1633.018449904734,-3350.6606043172605,-7051.193064593443,-6931.432417801907,3643.982546804255,-559.77708813871
1741632533.140425,-11253.455132657902,-817.2691842638475,-1662.723918285837,-3341.5634443239505,-7011.094035040622,-6864.176018735889,3645.502465427216,-571.2882365331932
1741632533.140445,-11253.522187891267,-834.1671030720596,-1720.659639913993,-3388.725625124649,-7034.496311485328,-6883.510277689729,3600.642514305415,-614.6729725209442
1741632533.1404653,-11355.96023272994,-824.2429285339033,-1694.9327820459346,-3408.3951602453185,-7073.813029982213,-6951.191359900398,3594.674598535848,-607.9003939509862
1741632533.1404896,-11368.901892769563,-809.5801841712218,-1622.2002055883654,-3350.23592117261,-7049.092000614643,-6941.133074895511,3644.6530991379145,-560.9840823392966
