Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1741635890.7816925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741635890.7977204,7644.207196737194,10247.246652513344,14154.488045512206,16549.298649942713,781.2158204574372,14386.85678086958,20821.27580896328,25537.516240777524
1741635891.2767751,7705.38392131137,10324.583688328708,14229.411092926395,16605.066252358705,897.1096154582043,14499.420165946503,20914.259065897357,25671.738466231644
1741635891.2769384,7471.674081286679,10082.313130177634,14000.01513958158,16373.23395886826,668.4959731693236,14303.462422306828,20702.1857145054,25476.98771679255
1741635891.2769513,7439.509921015492,10056.116885676014,13960.631365851328,16331.27973452565,596.679818234422,14241.838662843546,20662.153740185942,25400.43299203313
1741635891.2769628,7655.338365475937,10295.2805513478,14178.605577779485,16539.285068426736,822.8347686332189,14439.76335999529,20871.74604794336,25595.653128105776
1741635891.2769704,7778.697643124777,10421.63496275365,14298.030948404188,16651.803750014755,977.5088402639436,14582.702765786978,20996.312319792785,25759.089083562983
1741635891.2769833,7556.677765450212,10184.617064549571,14069.886692748869,16429.627410129,753.6561195440436,14390.455411726882,20780.550930565707,25574.19545342868
1741635891.276991,7447.221272852573,10072.32190040611,13959.960813517668,16319.813289620077,608.9285741959303,14257.686049662358,20667.071123966118,25425.93633245663
1741635891.2770023,7644.006031037096,10283.635292486584,14160.61242349296,16510.40661459048,802.6511433900766,14429.28039184575,20850.646001177556,25583.314965166446
1741635891.2770102,7810.481823740223,10455.58726258126,14316.40408234645,16658.24105241788,987.4330148021002,14596.918475260554,21006.2588460754,25765.72755166621
1741635891.277018,7639.468626912669,10274.51578074882,14143.245118051187,16492.97225391534,827.4839314799227,14462.696249806437,20847.69557090945,25640.71424492768
1741635891.2770257,7504.173517724696,10130.659953434462,13999.679863414747,16354.61495573699,648.7593828152875,14309.16211714293,20707.86305759705,25471.33272544536
1741635891.2770364,7630.617336108367,10269.50898999083,14126.861289365446,16477.102515352075,760.0040149693507,14402.100670588095,20824.539163653757,25552.268392118025
1741635891.2770476,7852.592510294022,10490.523039164906,14338.085274468098,16682.805619574265,996.9101544511504,14618.934943549031,21036.903087723626,25784.39125828639
1741635891.2770584,7692.688130460755,10324.270763906332,14172.61531026546,16522.722425785356,853.1884376035259,14494.01104378832,20887.436972550982,25675.65002151132
1741635891.277066,7463.783915493956,10093.287836705187,13942.593508075895,16298.959112043276,596.8586321900644,14265.620918943992,20670.490940867778,25438.6544750517
1741635891.277074,7556.700117194667,10196.418785621976,14036.426131299271,16387.47202008629,670.8205545926755,14324.69657953937,20756.947488420905,25484.632013396265
1741635891.277082,7786.431346706313,10440.611593796206,14269.308956779118,16608.24020007136,924.4905024159556,14550.06921888223,20985.672889432062,25722.63338835637
1741635891.2770896,7685.155592579316,10318.146385925578,14164.9933654062,16510.40661459048,848.0922398677159,14487.417279174004,20894.07544065421,25676.56644303399
1741635891.2771077,7434.436075024138,10053.3229176191,13913.692702495182,16273.634585575412,573.2998935341709,14248.611241413504,20651.044923191657,25430.965474959077
1741635891.277115,7492.103575718829,10116.131319538514,13971.494313656607,16326.921144356866,605.0840741496175,14269.621881201492,20698.274159225723,25434.251181394004
1741635891.2771263,7736.408142615336,10377.87024711016,14217.564668365085,16552.539652888736,866.0406906653275,14495.016872288808,20930.821708538737,25662.59660274942
1741635891.2771378,7696.175002595784,10341.23573794791,14182.539484803616,16521.828356007143,860.765678973875,14496.849715334143,20902.591455291684,25680.567405291487
1741635891.277146,7409.111548556274,10044.60573728153,13902.785051200994,16254.50149232167,569.4777452323134,14236.697761618823,20630.1683938704,25415.9003991962
1741635891.2771535,7394.60526640478,10031.97700166428,13890.871571406316,16242.811529971545,526.3165266891154,14191.99427270821,20611.30352155012,25351.97441005402
1741635891.2771611,7626.504615128591,10271.453591758442,14121.78744337409,16466.038401846698,765.9272272500071,14403.08414734413,20831.98229455737,25558.862156732343
1741635891.2771688,7701.695883476244,10348.723572340436,14202.38783387993,16543.46484463988,882.0445396953273,14506.572724172203,20919.958760733454,25682.26613787009
1741635891.2771764,7430.5692232333695,10069.37147013801,13932.646981793285,16281.278882179127,611.2755073637376,14268.97368061229,20662.84664426406,25444.17535593216
1741635891.2771845,7347.420733859627,9971.694346868318,13848.872643574792,16200.499677717648,492.4089303504146,14161.28297582662,20574.75841936569,25315.608121825237
1741635891.2771924,7543.7808088995,10179.029128435746,14043.288116847054,16387.561427064113,687.6961216564324,14330.016294719731,20758.15448262149,25478.28411797096
1741635891.2772,7697.42670028528,10345.99665951689,14186.47339182775,16529.94203924442,865.9065801985956,14498.257875234827,20906.882990227103,25663.557727761
1741635891.2772107,7474.400994110227,10115.14784278248,13964.43116240873,16314.158298272883,651.6204061055668,14308.782137487193,20697.558903403155,25483.402667451224
1741635891.2772183,7315.435387544083,9951.309555925078,13812.528707090463,16164.513369144604,461.0047293907082,14134.907917369355,20541.40961663838,25292.474066313996
1741635891.2772262,7474.937435977154,10117.472424205833,13972.05310726799,16318.6509989084,613.3095161091705,14262.514026464703,20686.80771432015,25408.993710159502
1741635891.2772372,7643.268423470071,10292.061900146236,14139.445321493784,16482.802210188176,812.3518004836799,14439.875118717566,20849.416655232508,25599.00588977407
1741635891.2772453,7429.13871158823,10064.94582473586,13923.66158052225,16276.562664099058,614.3600480985699,14265.196235799342,20646.731036511785,25432.910076726686
1741635891.277253,7271.782430622868,9902.448642545778,13775.558921761383,16133.735017029649,431.4333714763369,14106.252980977652,20499.3883370624,25256.644219952133
1741635891.2772603,7387.989150046009,10022.589268993052,13894.537257496984,16246.253698617662,536.3971634384588,14187.635682539429,20603.88274239096,25323.475935873503
1741635891.2772682,7564.657338220756,10209.181631705957,14068.411477614818,16412.86360178752,737.0264216692951,14358.827693322624,20772.88428221754,25508.79424915245
1741635891.2772756,7445.679002485157,10086.04587150167,13951.176577946731,16302.669501622857,643.5290746127456,14281.378898784984,20665.08181870959,25445.739978044032
1741635891.2772832,7214.338447372729,9844.535272662077,13714.672769865128,16077.453324491184,380.6055045849687,14053.45816057422,20438.14455725486,25205.57048387176
1741635891.2772985,7312.462605531527,9953.701192581795,13810.1594221782,16174.012860538109,453.98628163174175,14120.1334142844,20528.02092170965,25257.60534496371
1741635891.2773085,7537.857596618843,10195.837640266138,14030.413512040795,16386.4661915858,695.3180665156921,14333.547870343671,20740.943639390905,25479.42405693818
1741635891.277316,7473.059889442908,10124.62498243153,13973.885950313324,16325.200060033809,664.0479760227175,14301.003730416744,20683.67847009641,25464.60485036431
1741635891.2773235,7186.890505181612,9803.899801242327,13687.291882907375,16049.468940433138,354.63277752790185,14023.819747426482,20404.32636789398,25181.56471032676
1741635891.2773314,7223.614421321681,9854.61590941142,13728.95553457207,16091.601978731393,364.95928346625374,14031.665209730294,20438.122205510404,25171.95346021097
1741635891.2773387,7468.0754504293745,10115.863098605048,13973.774191591048,16325.244763522716,624.2842226367262,14261.642308430948,20675.60949034804,25406.199742102595
1741635891.2773569,7491.477726874081,10136.58316571512,13992.661415655784,16347.261231811195,675.0897377836392,14315.912343968434,20704.487944184297,25481.569824405888
1741635891.2773647,7208.974028703455,9842.456560427734,13708.883668051203,16074.793466901,380.02435922913065,14056.02861118658,20431.19316472926,25219.965007300976
