Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1741036720.5266817,-1751.750916451325,2238.057820565441,-7278.666767915102,-9616.23455479557,-9171.948930257431,702.5823834636669,-6160.230178860447,-5577.386090443861
1741036720.5266893,-1730.1591313074985,2273.932370416209,-7250.928253046067,-9611.451281482136,-9144.925671210964,715.5910987366556,-6151.289481078325,-5550.04990697502
1741036720.5266972,-1710.3778374645517,2298.2287166391275,-7237.383095906151,-9610.065473325903,-9127.491310535826,726.610508753122,-6138.660745461077,-5533.889595733834
1741036720.5267048,-1735.1882738099423,2261.929483643709,-7266.082735786765,-9625.421121766702,-9158.448476606429,708.0809125996724,-6156.3409753252245,-5565.114982737897
1741036720.5267124,-1760.11046887761,2225.6302506482903,-7283.695910417547,-9625.890508400264,-9182.67776759598,696.547412460734,-6169.707318509498,-5582.862267835411
1741036720.5267196,-1736.4399714994397,2263.0917743553846,-7258.080811271765,-9618.38032226328,-9155.542749827237,715.7922644367534,-6160.520751538366,-5555.011994244099
1741036720.5267308,-1708.8355670971357,2296.7758532495327,-7234.522072615871,-9606.936229102164,-9127.223089602365,728.6221657540997,-6142.125265851649,-5533.4872643336375
1741036720.526739,-1729.9579656074006,2265.3269488009155,-7259.936006061555,-9622.71656068761,-9156.079191694163,712.0371713682617,-6157.078582892249,-5560.1975989577295
1741036720.5267465,-1752.4214687849844,2232.022849562508,-7280.253741771429,-9624.080017099384,-9178.833267549666,704.4375782534573,-6166.5557225413,-5577.900180566333
1741036720.5267537,-1744.4418960144396,2251.6700329387227,-7260.941834562044,-9619.989647864062,-9162.024755719276,713.9370696469629,-6164.6781760070535,-5558.275348934573
1741036720.5267613,-1716.368104978574,2291.411434580258,-7230.498758613916,-9606.444490724149,-9126.440778546426,732.0196309113063,-6137.096123349205,-5527.51934856407
1741036720.5267687,-1726.269927772275,2275.295826827982,-7246.726125088468,-9612.077130326885,-9141.885833965043,721.0002208948399,-6144.159274597082,-5544.283156905551
1741036720.526776,-1759.0375851437552,2230.4582274506365,-7277.77269813689,-9621.554269975932,-9174.921712269988,705.3316480316697,-6162.018318416873,-5573.943921797743
1741036720.5267837,-1752.689689718448,2247.1102770698403,-7260.29363397284,-9614.871098383795,-9154.067534693186,720.7990551947422,-6148.9425479105175,-5553.179151198763
1741036720.526791,-1722.0007445813114,2292.372559591837,-7224.016752721876,-9597.369682475291,-9117.745949953312,743.4860758168788,-6128.423646500546,-5519.740941493624
1741036720.6226113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741036721.108216,-1667.1942671768984,2348.184865496739,-7305.131233350186,-9652.869063957818,-9244.21212008144,719.18972959396,-6192.237876920447,-5638.495759784671
1741036721.108313,-1639.2992900966751,2387.6803979492665,-7267.803820109823,-9634.09359861536,-9205.208326006928,743.6648897725213,-6173.641225533632,-5602.956486100732
1741036721.108322,-1632.3478975710748,2392.9554096407187,-7257.745535104935,-9630.539671246966,-9196.558200902726,752.4938288323676,-6167.7850684863415,-5596.809756375523
1741036721.1083302,-1666.300197398686,2342.7757433385545,-7300.906753648133,-9658.38994483828,-9244.703858459456,725.738790719365,-6194.026016476872,-5636.9758411617095
1741036721.1083465,-1676.403185892485,2332.695106589211,-7310.830928186289,-9660.870988472818,-9258.003146410363,718.7203429603986,-6202.743196814442,-5644.977765676709
1741036721.1083543,-1642.719106998337,2382.8971246358306,-7280.209038282519,-9650.522130790012,-9225.749579161356,738.255767614337,-6188.7957082743305,-5612.478329238693
1741036721.108362,-1626.536444012695,2401.3820173003696,-7263.445229941039,-9647.90697668874,-9215.8254046232,749.9233782200073,-6181.017301203883,-5601.280105266584
1741036721.1083791,-1650.2516448797758,2364.501638949113,-7301.465547259516,-9669.364651365837,-9248.01191663884,723.995354651851,-6197.065853722794,-5637.042896395075
1741036721.1083872,-1670.502325356284,2338.9759467811523,-7330.947498196066,-9680.808744526952,-9269.514294804849,707.1197875880943,-6208.621705606188,-5658.768792005634
1741036721.1083949,-1649.6481477794823,2374.2246477871718,-7302.516079248915,-9664.916654219229,-9242.602794480656,721.4919592728567,-6201.759720058409,-5632.885471926388
1741036721.1084025,-1626.2235195903206,2402.007866145118,-7276.856276614222,-9647.884624944283,-9218.68642791348,732.9807559228846,-6189.242743163436,-5612.053646094042
1741036721.1084096,-1649.2681681237425,2367.6755866617664,-7309.489823518971,-9669.632872299298,-9245.06148637074,711.5007295013344,-6198.295199667836,-5641.781466219601
1741036721.1084237,-1670.9270085009348,2337.858359558387,-7326.298335349362,-9676.941892736184,-9262.920530190531,702.9400113749518,-6200.016283990894,-5656.623024537925
1741036721.108431,-1649.3575751015635,2372.928246608764,-7297.710454191024,-9659.440476827678,-9236.21019556644,725.6046802526332,-6194.696568810531,-5628.30336431305
1741036721.1084387,-1626.9387754128904,2404.3324475684703,-7281.304273760828,-9653.4278575692,-9221.480395970391,728.4880552873678,-6191.6790833090645,-5613.506509483637
1741036721.1084464,-1641.534464542206,2379.6561216898112,-7297.464585002016,-9669.901093232762,-9240.188806079484,713.8476626691416,-6195.255362421914,-5631.723181214712
1741036721.1084545,-1664.75792703127,2342.4851706606355,-7326.723018494013,-9672.180971167203,-9263.21110286845,700.0119328513066,-6204.576039859777,-5658.1652949053405
1741036721.108462,-1655.5043048267728,2361.081822047451,-7311.389721797672,-9667.44240134268,-9248.369544550127,712.5959649796445,-6207.459414894512,-5644.508379043148
1741036721.10847,-1624.6812492229044,2404.9582964132187,-7279.113802804209,-9652.95847093564,-9218.06057906873,733.7630669788202,-6190.136812941649,-5614.467634495215
1741036721.1084774,-1635.4547900503624,2390.183793328261,-7296.659922201625,-9668.492933332078,-9235.15966357704,719.7038197164321,-6199.099862468227,-5634.740666716179
1741036721.108485,-1667.6413020660043,2345.3461939509148,-7329.896966206667,-9676.33839563589,-9269.201370382472,699.7437119178429,-6215.081359753771,-5668.715318288246
1741036721.1084926,-1663.4391741084069,2355.5609411669902,-7326.365390582728,-9671.577474066911,-9261.288852845297,701.420092751991,-6216.46716791,-5662.903864729866
1741036721.1085,-1634.7395342277923,2395.6152672309004,-7294.648265200647,-9660.893340217272,-9230.599907708158,720.2179098389041,-6199.390435146146,-5631.745532959168
1741036721.108508,-1633.5548917716617,2392.2625055626045,-7290.736709920969,-9666.548331564469,-9231.87395714211,720.7543517058316,-6200.105690968716,-5633.287803326583
1741036721.108521,-1662.433345607918,2345.6814701177445,-7323.414960314627,-9678.685328803698,-9263.50167554637,702.7611974193094,-6210.65571435162,-5663.172085663329
1741036721.1085308,-1667.2613224102645,2344.675641617256,-7318.788149212379,-9667.19653215367,-9260.730059233912,708.9079271445188,-6210.678066096076,-5656.019527437631
1741036721.108538,-1636.6170807620383,2391.144918339839,-7281.796012138845,-9648.666936000222,-9226.7777594063,728.4433517984572,-6196.663522322599,-5621.597840976458
1741036721.1085455,-1624.5918422450832,2404.846537690942,-7274.531695190871,-9653.025526169004,-9217.501785457349,737.2275873693928,-6188.393376874134,-5613.886489139377
1741036721.1085527,-1653.6938135258931,2360.880656347353,-7309.959210152532,-9666.39186935328,-9252.169341107528,715.0099533808176,-6204.307818926313,-5646.49768429967
1741036721.1085603,-1669.7647177892588,2343.714516605677,-7323.169091125619,-9672.20332291166,-9266.943844192489,707.4774154993792,-6215.014304520405,-5656.801838493567
1741036721.1085677,-1640.6403947639938,2386.7639764265987,-7286.981616852477,-9653.181988380193,-9231.06929434172,731.6620030000214,-6194.361292643702,-5621.374323531905
1741036721.1085756,-1621.9319846549015,2409.071017392995,-7269.927235833077,-9644.867139442818,-9211.73503538788,742.8378752276749,-6181.665501793087,-5608.767939659112
1741036721.1085837,-1645.4460198218846,2369.9107611072973,-7303.700721705047,-9657.741744249077,-9243.809788681245,719.5920609941555,-6198.026978734372,-5643.726067987212
1741036721.1085908,-1662.276883396731,2346.7767055960544,-7318.341114323272,-9657.831151226896,-9264.775724980322,711.2325085678707,-6216.355409187724,-5660.400469350871
1741036721.108598,-1639.0310691632117,2384.372339769881,-7291.787241910368,-9657.71939250462,-9234.556166476748,726.2305290973818,-6202.27381018088,-5632.214919592729
1741036721.1086054,-1616.344048541075,2409.9203836822967,-7274.889323102156,-9647.214072610626,-9213.05378831074,734.5006745458454,-6182.045481448828,-5615.696980440257
1741036721.1086128,-1639.5898627745942,2374.828144887465,-7305.287695561373,-9660.446305328169,-9246.559053249246,715.2781743142813,-6203.681970081565,-5646.877663955411
1741036721.108627,-1665.85316250958,2341.0993625044066,-7328.466454561527,-9666.10129667536,-9269.78251573831,697.933220616963,-6220.535185400866,-5669.7882020221
1741036721.1086347,-1649.0893541680998,2374.0011303426186,-7301.465547259516,-9661.04980242846,-9239.004163623353,718.1168458601053,-6205.268943937891,-5644.106047642952
1741036721.1086457,-1625.0165253897342,2407.439340047758,-7276.63275916967,-9650.164502878726,-9212.003256321344,730.5444157772561,-6182.939551227039,-5618.401541519349
1741036721.1086528,-1644.37313608803,2377.4209472442803,-7295.296465789851,-9660.848636728364,-9232.075122842209,717.289831315259,-6192.930780998562,-5637.668745239824
1741036721.1086602,-1671.1058224565772,2336.7407723356214,-7322.811463214334,-9666.883607731295,-9262.920530190531,701.7777206632759,-6207.168842216593,-5665.2060944087625
1741036721.1086674,-1662.5451043301946,2356.075031289462,-7316.7541404669455,-9667.82238099842,-9255.58915800919,704.5493369757339,-6214.5672696313,-5657.092411171486
1741036721.1086748,-1630.0680196366334,2402.3207905674926,-7285.193477296052,-9654.456037814143,-9226.10720707264,723.995354651851,-6197.267019422891,-5626.358762545438
1741036721.1086853,-1638.114647640544,2390.921400895286,-7298.15748908013,-9667.62121529832,-9242.468684013926,712.9312411464741,-6206.542993371844,-5641.3791348194045
1741036721.108693,-1667.1272119435323,2345.793228840021,-7329.852262717755,-9677.232465414105,-9271.25773087236,696.3462467606362,-6218.836452822263,-5671.509286345159
1741036721.108702,-1665.0708514536443,2353.1246010213617,-7320.35277132425,-9674.416145612737,-9262.428791812516,705.3987032650356,-6214.813138820307,-5658.142943160885
1741036721.1087148,-1630.626813248016,2402.8348806899644,-7278.376195237183,-9646.4764650436,-9224.25201228285,731.7961134667532,-6193.042539720838,-5619.094445597464
1741036721.1087224,-1640.2604151082537,2390.608476472912,-7290.982579109976,-9663.597901296363,-9235.15966357704,718.608584238122,-6204.665446837598,-5632.729009715201
